p1,p2,p3,p4,p5,q1,q2,q3,q4,u
-35.34206810037623,17.84735361908871,-113.76207907070686,33.35947155691504,-0.6964564890552295,0.05649916050480367,-0.015150235598688848,0.05487166882596081,-0.02064005252543094,-0.07228877875915936
-35.53754739943257,18.084505941858758,-114.57156227153494,34.0410334437647,-0.6984568085922503,0.05590452205960557,-0.015184226369926083,0.05426928167527581,-0.02062612481109198,-0.07308365225006899
-35.73187562234787,18.325573683852415,-115.38192487082615,34.73502650508048,-0.7004571280269748,0.05531380164583567,-0.015218336759473499,0.053670942959914536,-0.02061216852744701,-0.07389070467022013
-35.92496097094087,18.57061801208325,-116.1929742718143,35.441680249227616,-0.7024574473566845,0.054726942436388155,-0.015252568332370788,0.05307659869314469,-0.02059818328906708,-0.07471023909454605
-36.11670820974442,18.81970087102735,-117.00450925822686,36.16122857911049,-0.7044577665785677,0.054143887533676736,-0.01528692267517642,0.05248619490184806,-0.020584168710183492,-0.07554257003324374
-36.30701853680029,19.072884982638225,-117.81631964347928,36.893909884752965,-0.7064580856897162,0.05356457994905967,-0.015321401396363584,0.05189967760871464,-0.020570124404844577,-0.07638802400718539
-36.49578944877027,19.330233845620263,-118.62818590361175,37.63996713832474,-0.7084584046871195,0.052988962581394655,-0.01535600612672827,0.05131699281369511,-0.020556049987080712,-0.07724694015928253
-36.682914600057835,19.591811733890662,-119.43987879305833,38.39964799168229,-0.7104587235676616,0.05241697819466649,-0.015390738519808515,0.05073808647466242,-0.020541945071076845,-0.07811967089447076
-36.86828365559498,19.8576836941909,-120.25115894224108,39.17320487660373,-0.712459042328115,0.051848569394623206,-0.015425600252324926,0.050162904487225615,-0.02052780927136111,-0.07900658257588111
-37.05178213695692,20.127915542744077,-121.06177643596703,39.96089510772864,-0.714459360965136,0.051283678604358306,-0.015460593024628964,0.049591392663643194,-0.0205136422029978,-0.07990805625174649
-37.23329126141035,20.402573860911026,-121.87147037147483,40.76298098840224,-0.7164596794752595,0.050722248038762914,-0.015495718561175079,0.049023496710768374,-0.020499443481798496,-0.08082448843896188
-37.41268777350101,20.68172598974054,-122.6799683949435,41.57972991947932,-0.7184599978548925,0.050164219677775165,-0.01553097861100296,0.04845916220696435,-0.020485212724539414,-0.08175629195199656
-37.589843768734234,20.965440023346236,-123.48698621514684,42.411414511280164,-0.7204603161003076,0.04960953523833849,-0.015566374948246711,0.04789833457791144,-0.020470949549199452,-0.08270389679314576
-37.76462650889223,21.253784800994012,-124.29222709288032,43.25831269877644,-0.7224606342076378,0.04905813614498321,-0.015601909372658106,0.04734095907123271,-0.020456653575207644,-0.08366775109601766
-37.93689822848006,21.546829897809776,-125.09538130465067,44.1207078601941,-0.7244609521728684,0.04850996349893256,-0.015637583710149304,0.046786980729851865,-0.02044232442370462,-0.08464832213965791
-38.106515931761855,21.844645613993993,-125.89612557901837,44.998888939185974,-0.72646126999183,0.04796495804562517,-0.015673399813365338,0.04623634436398833,-0.020427961717826917,-0.08564609742826422
-38.27333117980862,22.147302962419968,-126.69412250385916,45.893150570737845,-0.7284615876601898,0.04742306014054346,-0.015709359562275493,0.045688994521694434,-0.0204135650830045,-0.08666158585122744
-38.437189866939015,22.454873654474778,-127.48901990268386,46.80379321095953,-0.7304619051734449,0.046884209713224406,-0.015745464864784633,0.04514487545782721,-0.02039913414727237,-0.08769531891922196
